,tmpc,mean_load,min_load,max_load
2020-02-26,7.085416666666667,12925.369166666665,10492.9,15242.25
2020-02-27,4.048333333333333,13221.148333333333,10516.49,15915.86
2020-02-28,-0.2775,13450.115,11775.77,15651.99
2020-02-29,-2.6508333333333334,13022.79,11253.5,15440.66
2020-03-01,-2.4412499999999997,13118.659583333334,11920.3,15721.92
2020-03-02,6.037083333333334,13153.181666666665,11112.89,15301.64
2020-03-03,10.743333333333334,12219.673333333332,10689.5,14703.45
2020-03-04,8.177916666666667,12416.947916666666,10417.12,15060.44
2020-03-05,5.312916666666666,12297.809166666666,10745.44,14887.61
2020-03-06,3.470416666666667,12854.460833333333,10813.76,15050.02
2020-03-07,2.9,12140.338333333333,10902.06,14410.25
2020-03-08,5.966521739130434,11798.36652173913,10643.34,13938.75
2020-03-09,14.1925,11978.034583333334,10600.13,14069.35
2020-03-10,14.164166666666667,11974.168749999999,9725.82,14124.11
2020-03-11,7.770833333333333,11786.308333333334,9468.53,14342.75
2020-03-12,5.576666666666667,12738.526666666667,10421.29,14704.87
2020-03-13,7.951666666666667,12923.145416666666,11013.91,14511.9
2020-03-14,6.245833333333334,11306.521666666667,10156.95,13497.17
2020-03-15,5.065416666666667,11031.053333333335,9851.2,13751.87
2020-03-16,0.44416666666666665,12569.673333333332,10603.24,15091.79
2020-03-17,3.7243478260869565,13344.640416666667,11050.64,15067.84
2020-03-18,7.085416666666667,12067.754166666666,10742.41,14133.64
2020-03-19,5.101666666666667,12876.265416666667,10324.75,14477.35
2020-03-20,10.6825,12211.668749999999,10071.09,13514.31
2020-03-21,5.937916666666666,10578.665833333334,9243.97,13322.5
2020-03-22,0.38916666666666666,11156.965416666666,9933.52,14005.21
2020-03-23,0.18500000000000003,13422.865416666667,10672.14,15609.64
2020-03-24,4.453333333333333,12327.9925,10955.4,14024.1
2020-03-25,3.108333333333333,12738.816666666666,11150.07,14389.75
2020-03-26,6.872916666666666,11491.040833333333,10427.35,13505.85
2020-03-27,11.742083333333333,10720.169583333334,9378.34,12798.41
2020-03-28,5.427916666666667,10960.527083333334,9473.11,13061.13
2020-03-29,6.597083333333334,11831.234166666667,9837.69,13823.59
2020-03-30,5.025416666666667,12590.685833333335,10606.93,14296.28
2020-03-31,4.9191666666666665,11975.824166666667,10717.17,13705.94
2020-04-01,5.7683333333333335,11823.053333333335,10444.66,13644.45
2020-04-02,6.863636363636363,12005.769999999999,10010.3,13871.89
2020-04-03,8.064583333333333,12458.393333333333,10659.45,13638.11
2020-04-04,9.865416666666667,10835.737083333333,9672.33,12752.74
2020-04-05,10.498333333333333,10589.035,9323.81,12731.53
2020-04-06,11.297916666666666,10671.83,9625.76,12832.14
2020-04-07,12.706249999999999,10683.422916666666,9548.55,12752.79
2020-04-08,9.98875,11247.619166666665,9441.06,12924.29
2020-04-09,7.3566666666666665,12096.705416666666,9734.46,13841.9
2020-04-10,6.039583333333333,11301.781666666668,9999.72,13185.9
2020-04-11,6.424166666666667,10527.1,9660.35,12520.58
2020-04-12,8.851666666666667,10288.641249999999,9410.74,11868.3
2020-04-13,14.199166666666665,11619.862500000001,9246.93,13457.91
2020-04-14,10.495833333333334,10504.884166666667,8822.41,12700.72
2020-04-15,7.03,11017.79,9691.08,12831.89
2020-04-16,4.467083333333333,11511.856666666667,10037.01,13208.53
2020-04-17,4.8012500000000005,11154.666666666666,10071.7,12872.2
2020-04-18,2.4141666666666666,11524.743333333334,9582.02,13023.64
2020-04-19,8.722083333333334,10181.867083333333,9153.89,12104.46
2020-04-20,8.596666666666666,10982.71625,9658.17,12633.63
2020-04-21,6.210833333333333,11802.172916666668,9604.17,13660.94
2020-04-22,3.969583333333333,11770.802083333334,10385.46,13497.51
2020-04-23,4.990833333333334,11306.925000000001,10109.45,13024.18
2020-04-24,5.9725,11749.229166666666,9946.77,12907.94
2020-04-25,10.359166666666667,10099.69375,9246.87,11795.12
2020-04-26,7.38375,11083.447083333333,9404.18,13128.14
2020-04-27,4.898333333333333,12250.754166666666,9617.4,13975.33
2020-04-28,9.169583333333334,11077.296666666667,9854.99,12659.79
2020-04-29,9.60875,10795.9675,9514.4,12902.33
2020-04-30,9.082916666666668,11812.060833333335,9530.81,13432.59
2020-05-01,14.217500000000001,11046.329583333334,9036.53,12386.92
2020-05-02,15.580416666666666,9541.543749999999,8513.73,11567.89
2020-05-03,18.710416666666667,9620.866250000001,8494.47,11956.7
2020-05-04,14.947083333333333,10516.757916666667,8633.57,12259.05
2020-05-05,9.69304347826087,10153.896666666666,8882.63,12201.96
2020-05-06,8.171249999999999,10674.34375,9002.32,12629.29
2020-05-07,11.917083333333332,10452.284583333332,9417.55,12108.44
2020-05-08,8.754583333333333,10821.5875,9682.01,12504.37
2020-05-09,3.90875,10629.534166666666,9258.83,12699.74
2020-05-10,9.37,10260.392083333334,9490.98,11691.6
2020-05-11,8.516250000000001,10909.267916666666,8988.91,12669.32
2020-05-12,8.4925,10667.387916666667,9267.88,12500.21
2020-05-13,9.185416666666667,10528.594583333334,9519.57,12369.74
2020-05-14,13.467083333333333,10362.445,9418.85,12194.45
2020-05-15,18.4025,10736.28625,8834.5,12708.74
2020-05-16,18.86583333333333,9963.030833333332,9067.77,11725.32
2020-05-17,15.6825,9754.710416666667,8599.53,11788.94
2020-05-18,14.386249999999999,10841.63,8887.66,12272.35
2020-05-19,14.36625,10233.199999999999,9097.92,12192.4
2020-05-20,13.710416666666667,10278.249583333332,8863.59,12249.32
2020-05-21,14.120416666666666,10623.199166666667,9422.28,12473.11
2020-05-22,19.587500000000002,11077.306666666665,9330.58,13200.71
2020-05-23,18.447083333333335,10407.35,9291.27,11539.38
2020-05-24,15.292499999999999,9495.183333333332,8503.16,11418.62
2020-05-25,15.841666666666667,10157.06625,8513.84,12083.03
2020-05-26,20.772499999999997,11675.255833333335,8788.22,14677.26
2020-05-27,20.980833333333333,12985.539166666667,10116.13,16080.83
2020-05-28,21.174166666666668,13624.533333333333,11089.58,15737.02
2020-05-29,22.159583333333334,13989.99375,11401.97,16271.74
2020-05-30,21.842916666666667,12353.284583333334,10810.12,14749.07
2020-05-31,15.016666666666666,10393.09,9411.55,12045.42
2020-06-01,12.037083333333333,10610.59125,8503.66,12651.33
2020-06-02,14.224166666666667,11151.917083333334,9230.77,12874.44
2020-06-03,20.36375,12169.079583333332,9417.44,14903.3
2020-06-04,24.430833333333336,13356.135833333334,9943.52,16759.39
2020-06-05,22.837500000000002,13876.0575,10949.62,16548.57
2020-06-06,23.82166666666667,13500.386250000001,10785.1,16071.6
2020-06-07,17.77958333333333,10913.130833333335,9461.96,12656.66
2020-06-08,18.699166666666667,11820.0525,9626.69,14748.89
2020-06-09,22.872500000000002,12819.522083333335,10265.09,15742.24
2020-06-10,22.682916666666667,13320.09875,11065.27,15895.17
2020-06-11,21.482499999999998,13853.82125,11398.91,15619.9
2020-06-12,23.02125,13693.418749999999,11480.64,16293.5
2020-06-13,16.855833333333333,10873.414166666667,9362.62,12790.55
2020-06-14,16.057916666666667,10292.220416666667,8604.13,12682.29
2020-06-15,17.90041666666667,11579.521666666667,9436.06,13814.87
2020-06-16,19.2175,12094.091666666667,10080.83,14846.73
2020-06-17,20.315,12691.12,9706.75,16292.26
2020-06-18,23.491249999999997,14624.690833333334,11030.74,18766.4
2020-06-19,24.56458333333333,15916.1075,12858.4,19232.88
2020-06-20,25.731666666666666,15679.568333333335,12181.16,19646.96
2020-06-21,26.367499999999996,15674.010833333334,12319.85,19108.05
2020-06-22,26.542083333333334,16539.0325,13469.3,20062.2
2020-06-23,25.427916666666665,16879.702083333334,12750.4,21093.71
2020-06-24,25.545416666666668,16772.443333333333,13526.92,20322.84
2020-06-25,23.29375,15231.61875,12340.71,18674.04
2020-06-26,23.949166666666667,15089.479583333334,11723.16,18351.1
2020-06-27,19.507083333333334,13631.11625,11191.85,15676.9
2020-06-28,22.818749999999998,13857.5675,10830.01,17253.07
2020-06-29,21.085833333333333,14452.143333333333,12115.79,16524.33
2020-06-30,20.49625,13806.6225,11679.27,15792.05
2020-07-01,20.7575,13951.341666666667,10711.82,16740.65
2020-07-02,24.66625,15341.705833333333,10607.53,20413.43
2020-07-03,23.3225,14230.968333333332,12220.11,15675.84
2020-07-04,22.95375,12989.097500000002,10997.46,15917.91
2020-07-05,25.639166666666668,14089.695833333333,11328.09,17979.03
2020-07-06,24.2825,15134.9975,11944.89,18354.52
2020-07-07,20.77416666666667,14184.917916666667,11754.88,16730.98
2020-07-08,23.31434782608696,15943.621666666666,11679.32,19779.78
2020-07-09,27.0325,17716.35625,12929.56,22230.95
2020-07-10,24.717916666666667,17161.24541666667,14098.96,19646.45
2020-07-11,26.08791666666667,16880.224166666667,13571.24,20352.22
2020-07-12,26.592083333333335,16666.620833333334,13773.94,20772.77
2020-07-13,26.262083333333333,17125.559166666666,14019.29,20632.14
2020-07-14,22.916666666666668,15797.705,13288.44,18278.4
2020-07-15,22.36791666666667,14360.725,11967.7,16822.64
2020-07-16,22.076666666666668,13782.08875,11703.12,16215.32
2020-07-17,20.186666666666667,13529.847083333334,10593.52,15550.28
2020-07-18,26.10166666666667,15320.9425,10956.33,20269.27
2020-07-19,28.474166666666665,17143.530833333334,12195.58,22339.67
2020-07-20,28.789583333333336,19526.8025,15376.55,23838.31
2020-07-21,27.224166666666665,18288.90625,14507.53,22561.08
2020-07-22,25.937083333333334,17232.195,13892.84,20959.51
2020-07-23,25.343333333333334,17941.402916666666,14146.35,21616.83
2020-07-24,24.42125,16673.39125,14034.92,19500.71
2020-07-25,25.96083333333333,16211.622083333334,12785.88,20251.49
2020-07-26,27.981666666666666,17064.779166666667,13542.45,21424.45
2020-07-27,29.375416666666666,19702.566666666666,14368.76,24697.33
2020-07-28,28.642916666666665,20604.489166666666,16568.56,24174.44
2020-07-29,26.233333333333334,18327.257916666666,14427.91,22592.41
2020-07-30,26.464583333333334,18320.50875,14686.54,22078.41
2020-07-31,25.288749999999997,16818.326250000002,14196.12,20283.47
2020-08-01,26.04375,16081.470833333333,12960.16,20162.14
2020-08-02,25.33583333333333,16469.970833333333,13652.45,19236.33
2020-08-03,27.86583333333333,19027.367916666666,15392.54,22824.23
2020-08-04,23.319166666666664,16569.820833333335,12742.42,20005.2
2020-08-05,25.150000000000002,15746.28375,12020.92,19704.29
2020-08-06,22.562083333333334,14619.801249999999,11838.77,17639.48
2020-08-07,22.609583333333333,14211.46,11487.38,16706.18
2020-08-08,24.9725,14286.10875,11449.46,17968.1
2020-08-09,26.237916666666667,16045.230416666667,12514.45,20409.18
2020-08-10,27.441666666666666,18890.87875,14165.7,23695.64
2020-08-11,27.77541666666667,19819.3225,15286.16,23969.79
2020-08-12,27.29875,19892.208333333332,16160.54,23885.68
2020-08-13,24.82166666666667,17774.405833333334,14865.03,20606.01
2020-08-14,24.44666666666667,16539.645833333332,13555.54,19807.39
2020-08-15,21.433333333333334,13459.72875,11874.24,14885.58
2020-08-16,19.40125,12699.262083333333,10887.46,14261.26
2020-08-17,21.877499999999998,13854.146666666667,10993.0,16827.51
2020-08-18,22.599999999999998,14750.668749999999,11226.59,18222.99
2020-08-19,19.759583333333335,13914.409583333334,11832.4,15908.29
2020-08-20,20.113333333333333,13456.104583333334,11207.09,16443.38
2020-08-21,23.439166666666665,14714.737500000001,10996.73,18954.05
2020-08-22,24.73875,14977.07875,12176.04,18259.67
2020-08-23,25.361666666666668,15240.392916666666,12216.7,19307.01
2020-08-24,24.75708333333333,17475.158333333333,13212.65,21514.9
2020-08-25,24.939166666666665,17353.407083333335,13846.08,21359.46
2020-08-26,19.042083333333334,13262.559583333334,11840.64,15326.97
2020-08-27,17.415833333333335,13286.978333333333,10857.18,15463.12
2020-08-28,20.98125,13872.585,11178.4,16674.77
2020-08-29,21.379583333333333,13863.71125,11006.72,16294.48
2020-08-30,20.243750000000002,12287.626666666665,10965.84,14332.92
2020-08-31,17.57875,12481.6775,10278.82,14921.73
2020-09-01,19.64625,12991.356249999999,9872.92,15769.4
2020-09-02,19.411666666666665,13930.295833333332,11009.93,15817.61
2020-09-03,23.870416666666667,14986.6625,12034.02,17486.73
2020-09-04,22.532083333333333,14671.918333333333,12069.11,17600.88
2020-09-05,19.002083333333335,11664.254583333333,9836.72,14332.59
2020-09-06,20.585416666666667,12021.982916666668,10214.43,14635.59
2020-09-07,21.460416666666664,12848.262499999999,10954.36,15666.14
2020-09-08,22.586250000000003,14891.608333333332,11233.83,18857.14
2020-09-09,22.40041666666667,15277.9075,12362.4,17820.12
2020-09-10,22.94875,16233.88,12761.69,19111.19
2020-09-11,19.345,13710.897083333335,11048.55,14558.03
2020-09-12,15.984166666666667,10961.254583333333,9954.71,13104.07
2020-09-13,17.882083333333334,11227.544583333334,9392.53,14265.62
2020-09-14,19.53291666666667,12707.815833333334,10402.37,14815.03
2020-09-15,12.5025,11520.282916666665,9837.99,13956.11
2020-09-16,15.576666666666668,11763.60875,9550.1,14333.59
2020-09-17,18.072083333333335,12509.29625,10210.99,14969.17
2020-09-18,15.023333333333333,11779.15125,9856.92,13424.81
2020-09-19,10.4,10328.295833333334,9086.06,12543.34
2020-09-20,9.418750000000001,10421.354583333334,9278.56,13107.18
2020-09-21,9.264166666666666,11451.79125,9711.9,13948.01
2020-09-22,10.951666666666666,11730.925833333333,9973.08,13967.32
2020-09-23,17.397916666666667,11803.08625,9546.4,14511.88
2020-09-24,18.54625,12269.517916666666,10016.68,14762.06
2020-09-25,18.57375,12245.21125,10167.92,14507.27
2020-09-26,19.895416666666666,11505.565,9819.43,13971.48
2020-09-27,21.881666666666664,12449.1856,9988.79,15573.59
2020-09-28,22.230833333333333,14147.86875,11067.85,16693.84
2020-09-29,20.81,13982.162083333335,11274.37,16567.69
2020-09-30,18.853333333333335,13272.775000000001,10946.44,14783.62
2020-10-01,16.821666666666665,12124.759583333333,9810.38,14499.78
2020-10-02,12.722083333333332,12149.929166666667,10021.07,13649.59
2020-10-03,11.07125,10579.850833333334,9451.86,12710.61
2020-10-04,10.807916666666666,10768.997083333334,9397.33,13139.84
2020-10-05,13.514166666666668,11898.809583333334,9532.67,14254.79
2020-10-06,14.326666666666666,11926.370416666667,9878.16,14235.74
2020-10-07,15.99375,12023.734166666667,10243.56,13916.46
2020-10-08,12.9975,11523.167083333334,10022.43,13854.17
2020-10-09,11.97375,11556.649583333334,10274.6,13538.2
2020-10-10,18.734166666666667,10830.017916666666,9243.24,13215.22
2020-10-11,15.13875,10428.796666666667,9469.16,12911.6
2020-10-12,10.5,11815.698750000001,9593.75,14205.6
2020-10-13,10.855416666666665,12643.207499999999,10217.44,14557.05
2020-10-14,13.675833333333332,11782.632083333332,10256.0,14087.58
2020-10-15,14.545833333333334,11690.792916666667,9673.56,14202.92
2020-10-16,13.566666666666668,12266.202083333332,9514.62,14049.16
2020-10-17,9.19875,10800.475416666666,9353.36,13047.8
2020-10-18,7.853750000000001,10763.867916666666,9702.15,13451.1
2020-10-19,10.662083333333333,11853.152083333334,9508.44,14396.5
2020-10-20,16.038333333333334,12196.125833333334,9604.89,14527.82
2020-10-21,18.27541666666667,12323.379583333333,10019.01,14631.44
2020-10-22,19.890833333333333,12135.997916666667,10137.76,14585.19
2020-10-23,18.132916666666667,12010.31375,10039.92,14012.91
2020-10-24,15.066666666666668,11235.293749999999,9744.46,13137.86
2020-10-25,7.692916666666666,11006.362083333333,9515.25,13701.35
2020-10-26,8.315,12543.042083333334,9552.13,14742.42
2020-10-27,10.789166666666667,12139.0525,10006.4,14544.73
2020-10-28,8.762916666666667,12717.167083333334,10058.03,14834.47
2020-10-29,7.87125,12981.357916666668,10205.78,15023.56
2020-10-30,1.5645833333333332,13636.198,10595.98,15500.64
2020-10-31,-0.25916666666666666,12342.134583333333,11287.22,14073.93
2020-11-01,5.946000000000001,12193.9424,10829.4,14681.96
2020-11-02,2.8633333333333333,13128.78375,10497.11,16323.71
2020-11-03,3.919166666666667,13139.051249999999,11116.71,15965.46
2020-11-04,7.370416666666666,12790.492083333333,11414.13,15321.85
2020-11-05,14.092916666666667,12132.436249999999,10234.15,14787.87
2020-11-06,15.270416666666668,11732.271666666667,10010.81,14232.49
2020-11-07,14.988750000000001,10793.881666666666,9334.25,13387.0
2020-11-08,12.319166666666668,10727.394166666667,9256.52,13766.36
2020-11-09,11.537083333333333,11833.775,9815.92,14886.34
2020-11-10,14.67375,11934.277916666666,9845.15,14918.03
2020-11-11,17.778333333333332,12554.021666666667,10183.02,15274.64
2020-11-12,12.102083333333333,12546.14625,10210.95,14862.05
2020-11-13,5.390833333333333,12846.024583333334,10392.6,15120.35
2020-11-14,4.4054166666666665,11782.384166666665,10010.1,14458.15
2020-11-15,5.6499999999999995,12330.335416666667,10886.9,14940.46
2020-11-16,8.3425,12480.45375,10123.1,15487.54
2020-11-17,3.784166666666667,13153.011666666667,10823.56,15943.97
2020-11-18,-1.6829166666666666,13895.938333333334,11682.38,17029.96
2020-11-19,1.3887500000000002,13943.932916666667,11941.26,16488.95
2020-11-20,10.722083333333332,12565.823333333334,11068.54,14803.69
2020-11-21,9.389166666666666,11678.48375,10478.97,14091.95
2020-11-22,4.337083333333333,12302.004583333333,9949.58,15345.98
2020-11-23,5.640833333333333,13397.61,10655.66,16065.58
2020-11-24,2.5691666666666664,13510.831250000001,11696.74,16289.24
2020-11-25,2.89125,13614.8975,11238.31,15775.84
2020-11-26,8.539583333333333,12317.832499999999,10384.65,14849.61
2020-11-27,9.14125,11697.39125,9416.74,14131.94
2020-11-28,7.2683333333333335,11597.267916666666,9675.26,14281.54
2020-11-29,4.601666666666667,11622.225,10101.25,14818.57
2020-11-30,9.050833333333333,13396.332916666666,10722.58,15885.51
2020-12-01,11.544166666666667,12579.495,10225.5,15437.06
2020-12-02,3.0879166666666666,13400.399583333334,10646.23,16510.83
2020-12-03,4.6175,13201.38875,10947.49,16125.76
2020-12-04,8.372083333333334,13064.576666666668,11283.36,15410.64
2020-12-05,3.88875,13339.592499999999,10764.15,16231.46
2020-12-06,0.29666666666666663,13060.40875,11035.57,16335.6
2020-12-07,-0.3787500000000001,14504.663333333332,11925.8,17505.88
2020-12-08,-1.7834782608695654,14995.64,12203.93,17747.06
2020-12-09,-0.42875,14938.95125,12665.96,17476.55
2020-12-10,3.265833333333333,14013.679166666667,11883.38,16825.4
2020-12-11,3.436666666666667,13708.170416666668,11761.01,16090.88
2020-12-12,3.4675,13325.886250000001,11479.93,15722.74
2020-12-13,7.317083333333333,12344.857916666666,10625.75,15343.81
2020-12-14,1.0866666666666667,14377.030416666666,10812.83,17443.01
2020-12-15,-0.47041666666666665,14655.604583333334,12377.13,17961.03
2020-12-16,-5.654583333333334,15728.372916666667,12897.23,18648.26
2020-12-17,-5.025416666666667,15820.900833333333,13287.95,18740.32
2020-12-18,-4.930416666666667,15773.65875,12982.77,18177.52
2020-12-19,-8.9075,14965.533333333333,12789.23,17417.24
2020-12-20,-3.3158333333333334,14557.654999999999,12451.93,17392.8
2020-12-21,-0.245,14825.765416666667,12260.16,17478.94
2020-12-22,1.4725000000000001,14386.520416666666,12086.86,17091.02
2020-12-23,0.7154166666666666,14346.212916666665,12214.88,17085.36
2020-12-24,6.534583333333334,13182.22125,11455.59,15467.51
2020-12-25,11.54125,12151.772916666667,10313.09,13909.42
2020-12-26,-1.54875,13031.893333333333,10641.59,16359.3
2020-12-27,-2.0437499999999997,13518.155416666666,12315.63,16436.96
2020-12-28,2.8358333333333334,14223.885,12261.98,16573.31
2020-12-29,-0.3241666666666667,14080.417500000001,11325.77,17655.42
2020-12-30,-0.8933333333333334,14632.017083333332,12215.86,17340.46
2020-12-31,3.4379166666666667,13712.584166666667,11474.76,16347.52
2021-01-01,-0.35708333333333336,13276.126250000001,12147.69,15884.87
2021-01-02,2.5091666666666668,13017.594166666668,11202.09,15533.81
2021-01-03,-1.14125,13753.882083333332,11746.35,16683.54
2021-01-04,0.39874999999999994,14200.385416666666,11710.87,16831.35
2021-01-05,1.54625,14313.006666666666,11487.82,17105.11
2021-01-06,0.9229166666666666,14192.095000000001,11792.41,17037.91
2021-01-07,0.35749999999999993,14195.837083333334,11978.52,16889.13
2021-01-08,-1.3679166666666667,14250.212916666665,12516.36,16647.44
2021-01-09,-1.8795833333333334,13607.13125,11829.42,16217.32
2021-01-10,-0.9929166666666666,13105.56875,11562.44,16179.44
2021-01-11,-4.126666666666666,14930.571666666665,12208.8,17411.7
2021-01-12,-1.75,14456.48375,12580.77,16925.1
2021-01-13,0.35624999999999996,13980.531666666668,11675.83,16699.76
2021-01-14,0.9279166666666666,14157.002916666666,11966.12,16533.44
2021-01-15,2.356666666666667,13666.482083333334,11448.47,15982.13
2021-01-16,3.4254166666666666,12920.92875,10818.44,15074.91
2021-01-17,3.1945833333333336,12470.220416666665,10434.33,15443.55
2021-01-18,2.890833333333333,13236.805833333332,10759.3,16389.48
2021-01-19,-0.20833333333333334,14064.853333333333,11874.56,16773.81
2021-01-20,-1.1220833333333333,14252.285000000002,11344.54,17007.38
2021-01-21,-3.3441666666666667,15056.061666666666,12406.13,17258.67
2021-01-22,1.00875,14275.53875,12280.66,16103.47
2021-01-23,-4.275833333333334,13701.337083333334,11741.51,16795.48
2021-01-24,-6.569583333333334,14210.2275,12843.11,17102.89
2021-01-25,-3.6695652173913045,14869.394999999999,13208.38,17477.65
2021-01-26,-3.0220833333333332,14982.675416666667,12891.24,17594.65
2021-01-27,-1.1591666666666667,14877.415833333333,12449.74,17151.23
2021-01-28,-4.167083333333333,15210.295416666668,12468.76,17703.72
2021-01-29,-10.951666666666668,16505.627083333333,14162.47,18654.43
2021-01-30,-10.277916666666666,15621.089166666667,14457.46,17737.87
2021-01-31,-10.418333333333333,15400.117083333333,13816.48,17806.81
2021-02-01,-4.59875,15746.730000000001,12929.72,18016.5
2021-02-02,0.30750000000000005,14983.331666666667,12462.7,17450.73
2021-02-03,-0.47625,14714.740833333331,12121.38,17145.94
2021-02-04,-0.6408333333333334,14519.529999999999,12527.75,16759.22
2021-02-05,-0.9900000000000001,14887.134166666665,12976.17,16359.49
2021-02-06,0.56,13353.752916666666,12430.78,15664.68
2021-02-07,-3.5583333333333336,14229.329166666668,11487.88,17103.05
2021-02-08,-6.178333333333334,15319.434166666666,12785.64,17752.7
2021-02-09,-5.605833333333333,15759.946666666665,13098.33,17897.82
2021-02-10,-5.23125,15439.497916666667,13084.92,17619.91
2021-02-11,-4.43,15323.329583333332,13188.68,17647.92
2021-02-12,-6.861249999999999,15462.035416666666,12950.28,17361.52
2021-02-13,-5.498333333333334,14502.049166666666,12543.54,16653.94
2021-02-14,-1.0912499999999998,13936.134583333333,12192.74,16099.82
2021-02-15,-1.2045833333333333,14559.795416666668,11460.0,17240.25
2021-02-16,1.5279166666666668,14407.809166666666,11929.68,16406.34
2021-02-17,-4.025416666666667,14405.625,12456.97,17288.76
2021-02-18,-4.549166666666667,15239.200833333334,12775.5,17556.65
2021-02-19,-2.6754166666666666,15038.49125,12171.41,17067.99
2021-02-20,-2.1570833333333335,13974.802083333334,12105.43,16205.42
2021-02-21,-4.20125,13727.465416666666,12649.42,16352.69
2021-02-22,-1.7916666666666667,14962.9625,12514.18,17241.69
2021-02-23,2.68125,13926.544583333334,12156.05,16296.48
2021-02-24,5.465416666666666,13154.768333333333,11750.42,15653.46
2021-02-25,4.1225,12932.081666666667,10991.58,15913.2
2021-02-26,0.95125,13228.650833333333,11934.13,15686.38
2021-02-27,1.3179166666666666,13416.419166666667,11736.04,15018.89
2021-02-28,2.89125,12889.58625,11481.97,15266.52
2021-03-01,2.075833333333333,13978.625,11600.71,16373.75
2021-03-02,-6.16,14767.640416666667,13086.54,17650.04
2021-03-03,2.817083333333333,13923.0225,12635.49,16066.64
2021-03-04,0.92625,13858.370833333334,12160.22,16570.96
2021-03-05,-2.435,13987.250833333334,12439.74,16573.2
2021-03-06,-3.2687500000000003,13153.759166666669,11951.42,15868.03
2021-03-07,-2.1804166666666664,12855.842499999999,11546.01,15800.48
2021-03-08,-0.6508333333333333,13408.423333333332,11761.92,16351.58
2021-03-09,6.97625,12805.455833333333,11458.3,15142.08
2021-03-10,4.8845833333333335,12480.737083333333,11228.12,15168.9
2021-03-11,10.803333333333335,12347.2975,11083.87,14528.56
2021-03-12,12.325833333333334,11521.232083333334,10530.84,13835.04
2021-03-13,2.7983333333333333,11368.597500000002,9781.99,14151.67
2021-03-14,2.622608695652174,12158.102173913043,10648.66,15160.17
2021-03-15,-3.95375,14347.040416666665,12855.38,16821.39
2021-03-16,-2.430833333333333,14083.020833333334,12354.98,15926.98
2021-03-17,3.5979166666666664,13082.2475,11586.37,14926.09
2021-03-18,5.605833333333333,13576.369583333333,11322.26,15176.94
2021-03-19,1.91,12721.362083333333,11002.07,14868.85
2021-03-20,5.741739130434783,11514.885416666666,9969.24,13170.88
2021-03-21,8.225,10819.883749999999,9477.63,13217.78
2021-03-22,7.852083333333333,11550.994166666665,9862.9,13836.92
2021-03-23,9.45875,11591.468333333332,10438.23,13645.49
2021-03-24,10.324166666666667,11965.942916666667,10408.2,13910.71
2021-03-25,15.198749999999999,11679.522083333335,9892.98,13641.28
2021-03-26,15.38875,11874.984583333333,9972.13,13306.48
2021-03-27,12.238750000000001,10407.311666666666,9481.99,12352.98
2021-03-28,9.495416666666667,11776.067083333333,9677.18,13785.75
2021-03-29,7.520833333333333,11793.59625,10386.75,14025.38
2021-03-30,7.86375,11581.3075,10377.81,13680.09
2021-03-31,12.95875,11886.6325,10062.77,13707.35
2021-04-01,7.120869565217391,12342.415833333333,9755.68,14178.48
2021-04-02,-0.17874999999999996,12422.548333333332,10686.08,14303.69
2021-04-03,4.101666666666667,11298.685,9803.17,13088.9
2021-04-04,6.896249999999999,10788.8125,9291.21,12418.15
2021-04-05,11.988333333333335,11644.195416666667,10083.04,13692.37
2021-04-06,12.647916666666667,11201.018750000001,9899.54,13324.34
2021-04-07,13.26625,11130.171666666667,9546.85,13268.42
2021-04-08,13.675833333333335,10873.823333333334,9520.33,13069.71
2021-04-09,13.122916666666667,10702.116666666667,9247.4,12654.9
2021-04-10,16.325833333333332,10002.263333333334,8842.48,12176.92
2021-04-11,12.203333333333333,10801.092916666666,9284.41,12855.08
2021-04-12,9.000416666666666,11987.477083333333,9848.58,13725.85
2021-04-13,12.308333333333332,11404.099166666667,9973.45,13171.54
2021-04-14,13.696666666666667,11092.481249999999,9713.3,13035.7
2021-04-15,7.829583333333333,12219.01375,10146.53,13895.28
2021-04-16,3.7475,12934.132083333332,10391.14,14403.35
2021-04-17,7.875,11486.268333333333,10312.73,12908.13
2021-04-18,11.8375,10651.252083333333,9764.17,12417.15
2021-04-19,12.63,10988.69375,9783.09,12892.88
2021-04-20,13.909166666666666,11022.339583333334,9640.21,12921.45
2021-04-21,9.169166666666667,11415.596666666666,9650.25,13386.54
2021-04-22,4.076666666666667,12096.581666666667,10676.98,13997.05
2021-04-23,9.648333333333333,11300.270416666666,10312.52,12762.46
2021-04-24,15.050416666666665,10086.38875,9275.37,11762.12
2021-04-25,11.627083333333333,10746.210416666667,9081.74,12435.08
2021-04-26,8.897916666666667,10972.952916666667,9808.86,13176.33
2021-04-27,11.855833333333335,11234.694583333332,9818.09,12956.57
2021-04-28,16.22458333333333,11316.35125,9770.62,13236.16
2021-04-29,14.997916666666667,12025.049583333333,9775.49,13672.65
2021-04-30,13.455416666666666,11281.815416666666,9624.35,12568.93
2021-05-01,9.911666666666667,10007.291666666666,8994.86,11960.15
2021-05-02,16.071666666666665,10133.504583333333,8985.55,12331.63
2021-05-03,15.523333333333333,11094.784166666666,9154.95,13027.15
2021-05-04,12.793333333333335,11575.645416666666,9438.02,13120.25
2021-05-05,11.6825,11921.2975,9375.47,13581.47
2021-05-06,13.405,10783.850416666666,9733.11,12862.4
